Token,ShortName,Series,CompanyName,TickSize,LotSize,ScripCode,MarketLot,BCastFlag,AVMBuyMargin,AVMSellMargin,ScripID,ScripName,GroupName,NdFlag,NDSDate,NDEDate,SuspStatus,avmflag,SuspensionReason,Suspensiondate,DateOfListing,DateOfDeListing,IssuePrice,FaceValue,ISINCode,52WeeksHigh,52WeeksLow,LifeTimeHigh,LifeTimeLow,HighDate,LowDate,MarginPercentage,ExchangeCode
936064,SRE103,DR,9.55% SREI Equi Fin Ltd Aug 27,115.33,1,936064,0,0,0,0,955SEFL27,9.55% SREI Equi Fin Ltd Aug 27,,,,,,,,,,,76.89,1000,INE881J08649,173,69.4,1049.99,69.4,,,,955SEFL27
936066,SRE104,DR,0% SREI Equi Fin Ltd Aug 27,528,1,936066,0,0,0,0,0SEFL27,0% SREI Equi Fin Ltd Aug 27,,,,,,,,,,,352,1000,INE881J08656,550,440,1125,440,,,,0SEFL27
936100,SRE105,DR,SREI INFRA SR1 LOA 20AP19,1302,1,936100,0,0,0,0,0SIFL19A,SREI INFRA SR1 LOA 20AP19,,,,,,,,,,,868,1000,INE872A07UL6,1094,930,1094,930,,,,0SIFL19A
936102,SRE106,DR,SREI INFRA SR2 8.5 LOA 20AP19,1236,1,936102,0,0,0,0,850SIFL19,SREI INFRA SR2 8.5 LOA 20AP19,,,,,,,,,,,824,1000,INE872A07UM4,1050,900,1050,900,,,,850SIFL19
936104,SRE107,DR,SEFL INFRA SR3 8.43 LOA 16MR21,834,1,936104,0,0,0,0,843SEFL21,SEFL INFRA SR3 8.43 LOA 16MR21,,,,,,,,,,,556,1000,INE872A07UN2,1000,442,1000,442,,,,843SEFL21
936106,SRE108,DR,SEFL INFRA SR4 8.75 LOA 16MR21,666.78,1,936106,0,0,0,0,875SEFL21A,SEFL INFRA SR4 8.75 LOA 16MR21,,,,,,,,,,,444.52,1000,INE872A07UO0,1040.65,450,1040.65,450,,,,875SEFL21A
936108,SRE109,DR,SEFL INFRA SR5 LOA 16MR21,961.2,1,936108,0,0,0,0,0SEFL21A,SEFL INFRA SR5 LOA 16MR21,,,,,,,,,,,640.8,1000,INE872A07UP7,1250,700,1250,700,,,,0SEFL21A
936110,SRE110,DR,8.65% SREI Equi Fin Ltd Mar 23,276.12,1,936110,0,0,0,0,865SEFL23,8.65% SREI Equi Fin Ltd Mar 23,,,,,,,,,,,184.08,1000,INE872A07UQ5,423,230.1,1005,218.01,,,,865SEFL23
936112,SRE111,DR,9% SREI Equi Fin Ltd Mar 23,348,1,936112,0,0,0,0,9SEFL23B,9% SREI Equi Fin Ltd Mar 23,,,,,,,,,,,232,1000,INE872A07UR3,468,210.01,1020,193.2,,,,9SEFL23B
936114,SRE112,DR,0% SREI Equi Fin Ltd Mar 23,374.4,1,936114,0,0,0,0,0SEFL23A,0% SREI Equi Fin Ltd Mar 23,,,,,,,,,,,249.6,1000,INE872A07US1,312,194,1070.3,180,,,,0SEFL23A
936116,SRE113,DR,9.12% SREI Equi Fin Ltd Mar 28,120,1,936116,0,0,0,0,912SEFL28,9.12% SREI Equi Fin Ltd Mar 28,,,,,,,,,,,80,1000,INE872A08DI6,287.8,76,1013,76,,,,912SEFL28
936118,SRE114,DR,9.5% SREI Equi Fin Ltd Mar 28,192,1,936118,0,0,0,0,950SEFL28,9.5% SREI Equi Fin Ltd Mar 28,,,,,,,,,,,128,1000,INE872A08DJ4,223.11,105.01,990,105.01,,,,950SEFL28
936120,SRE115,DR,0% SREI Equi Fin Ltd Mar 28,960,1,936120,0,0,0,0,0SEFL28A,0% SREI Equi Fin Ltd Mar 28,,,,,,,,,,,640,1000,INE872A08DK2,900,800,1090,800,,,,0SEFL28A
936170,SRE116,DR,SREI EQ FIN SR I 29JU19,1302,1,936170,0,0,0,0,0SEFL19,SREI EQ FIN SR I 29JU19,,,,,,,,,,,868,1000,INE881J07FB0,1085,901,1085,901,,,,0SEFL19
936172,SRE117,DR,SREI EQ FIN SR II 8.5 29JU19,1200,1,936172,0,0,0,0,85SEFL19,SREI EQ FIN SR II 8.5 29JU19,,,,,,,,,,,800,1000,INE881J07FC8,1050,852,1050,852,,,,85SEFL19
936174,SRE118,DR,SREI EQ FIN SR III 8.75 25MY21,591.88,1,936174,0,0,0,0,875SEFL21,SREI EQ FIN SR III 8.75 25MY21,,,,,,,,,,,394.6,1000,INE881J07FD6,989,270.2,1000,270.2,,,,875SEFL21
936176,SRE119,DR,SREI EQ FIN SR IV 9.1 25MY21,592.8,1,936176,0,0,0,0,91SEFL21,SREI EQ FIN SR IV 9.1 25MY21,,,,,,,,,,,395.2,1000,INE881J07FE4,1009.95,360,1024.9,360,,,,91SEFL21
936178,SRE120,DR,SREI EQ FIN SR V 25MY21,840,1,936178,0,0,0,0,0SEFL21,SREI EQ FIN SR V 25MY21,,,,,,,,,,,560,1000,INE881J07FF1,1194,536,1194,536,,,,0SEFL21
936180,SRE121,DR,9% SREI Equi Fin Ltd May 23,306,1,936180,0,0,0,0,9SEFL23A,9% SREI Equi Fin Ltd May 23,,,,,,,,,,,204,1000,INE881J07FG9,430,198.11,1088,180,,,,9SEFL23A
936182,SRE122,DR,9.35% SREI Equi Fin Ltd May 23,288,1,936182,0,0,0,0,935SEFL23,9.35% SREI Equi Fin Ltd May 23,,,,,,,,,,,192,1000,INE881J07FH7,530,206,1034,195,,,,935SEFL23
936184,SRE123,DR,0% SREI Equi Fin Ltd May 23,936,1,936184,0,0,0,0,0SEFL23,0% SREI Equi Fin Ltd May 23,,,,,,,,,,,624,1000,INE881J07FI5,780,200,1079,200,,,,0SEFL23
936186,SRE124,DR,9.2% SREI Equi Fin Ltd May 28,287.76,1,936186,0,0,0,0,92SEFL28,9.2% SREI Equi Fin Ltd May 28,,,,,,,,,,,191.84,1000,INE881J07FJ3,398.75,215,999,170,,,,92SEFL28
936188,SRE125,DR,9.6% SREI Equi Fin Ltd May 28,282,1,936188,0,0,0,0,96SEFL28,9.6% SREI Equi Fin Ltd May 28,,,,,,,,,,,188,1000,INE881J07FK1,400,200,1010,184,,,,96SEFL28
936190,SRE126,DR,0% SREI Equi Fin Ltd May 28,1094.4,1,936190,0,0,0,0,0SEFL28,0% SREI Equi Fin Ltd May 28,,,,,,,,,,,729.6,1000,INE881J07FL9,912,912,1140,827,,,,0SEFL28
936418,SRE127,DR,SREI EQ FIN SRI 28FB20,1318.8,1,936418,0,0,0,0,0SEFL20,SREI EQ FIN SRI 28FB20,,,,,,,,,,,879.2,1000,INE881J07FM7,0,0,1099,762,,,,0SEFL20
936420,SRE128,DR,SREI EQ FIN SR II 28FB20,1282.78,1,936420,0,0,0,0,975SEFL22,SREI EQ FIN SR II 28FB20,,,,,,,,,,,855.2,1000,INE881J07FN5,0,0,1101.1,724,,,,975SEFL22
936422,SRE129,DR,9.81% SREI Equi Fin Ltd Jan 22,348,1,936422,0,0,0,0,981SEFL22,9.81% SREI Equi Fin Ltd Jan 22,,,,,,,,,,,232,1000,INE881J07FO3,0,0,1005,168.01,,,,981SEFL22
936424,SRE130,DR,10.25% SREI Equi Fin Jan 22,289.2,1,936424,0,0,0,0,1025SEFL22,10.25% SREI Equi Fin Jan 22,,,,,,,,,,,192.8,1000,INE881J07FP0,0,0,1000,183,,,,1025SEFL22
936426,SRE131,DR,0% SREI Equi Fin Ltd Jan 22,254.52,1,936426,0,0,0,0,0SEFL22C,0% SREI Equi Fin Ltd Jan 22,,,,,,,,,,,169.68,1000,INE881J07FQ8,0,0,1070,212.1,,,,0SEFL22C
936428,SRE132,DR,10.05% SREI Equi Fin Jan 24,306.54,1,936428,0,0,0,0,1005SEFL24,10.05% SREI Equi Fin Jan 24,,,,,,,,,,,204.36,1000,INE881J07FR6,0,0,1020,179.8,,,,1005SEFL24
936430,SRE133,DR,10.5% SREI Equi Fin Ltd Jan 24,287.76,1,936430,0,0,0,0,105SEFL24,10.5% SREI Equi Fin Ltd Jan 24,,,,,,,,,,,191.84,1000,INE881J07FS4,0,0,1050,170.8,,,,105SEFL24
936432,SRE134,DR,0% SREI Equi Fin Ltd Jan 24,312,1,936432,0,0,0,0,0SEFL24A,0% SREI Equi Fin Ltd Jan 24,,,,,,,,,,,208,1000,INE881J07FT2,0,0,1100,209.2,,,,0SEFL24A
936434,SRE135,DR,10.75% SREI Equi Fin Jan 29,720,1,936434,0,0,0,0,1075SEFL29,10.75% SREI Equi Fin Jan 29,,,,,,,,,,,480,1000,INE881J08698,0,0,925,577,,,,1075SEFL29
936658,SRE136,DR,SEFL FIN  SI 18JU20,1300.4,1,936658,0,0,0,0,0SEFL20C,SEFL FIN  SI 18JU20,,,,,,,,,,,866.94,1000,INE872A07UW3,0,0,1150,800,,,,0SEFL20C
936660,SRE137,DR,SEFL FIN SII 9.75 18JU20,1140.72,1,936660,0,0,0,0,975SEFL20,SEFL FIN SII 9.75 18JU20,,,,,,,,,,,760.48,1000,INE872A07UX1,0,0,1058,900,,,,975SEFL20
936662,SRE138,DR,SEFL FIN SIII 10.05 15MY22,312.72,1,936662,0,0,0,0,1005SEFL22,SEFL FIN SIII 10.05 15MY22,,,,,,,,,,,208.48,1000,INE872A07UY9,0,0,1050,186,,,,1005SEFL22
936664,SRE139,DR,10.5% SREI Equi Fin Ltd May 22,315.6,1,936664,0,0,0,0,1050SEFL22,10.5% SREI Equi Fin Ltd May 22,,,,,,,,,,,210.4,1000,INE872A07UZ6,0,0,980,160.1,,,,1050SEFL22
936666,SRE140,DR,SEFL FIN SRV 15MY22,330,1,936666,0,0,0,0,0SEFL22D,SEFL FIN SRV 15MY22,,,,,,,,,,,220,1000,INE872A07VA7,0,0,1000,172.25,,,,0SEFL22D
936668,SRE141,DR,10.25% SREI Equi Fin May 24,299.88,1,936668,0,0,0,0,1025SEFL24A,10.25% SREI Equi Fin May 24,,,,,,,,,,,199.92,1000,INE872A07VB5,0,0,1049.9,185.05,,,,1025SEFL24A
936670,SRE142,DR,10.75% SREI Equi Fin May 24,276,1,936670,0,0,0,0,1075SEFL24,10.75% SREI Equi Fin May 24,,,,,,,,,,,184,1000,INE872A07VC3,0,0,1007,201,,,,1075SEFL24
936672,SRE143,DR,0% SREI Equi Fin Ltd May 24,281.82,1,936672,0,0,0,0,0SEFL24B,0% SREI Equi Fin Ltd May 24,,,,,,,,,,,187.88,1000,INE872A07VD1,0,0,1049,233.35,,,,0SEFL24B
532842,SREERA,DR,SREE RAYALASEEMA HI-STRENGTH H,808.9,1,532842,0,0,0,0,SRHHYPOLTD,SREE RAYALASEEMA HI-STRENGTH H,,,,,,,,,,,539.3,10,INE917H01012,943.95,463.75,950.8,10.85,,,,SRHHYPOLTD
523756,SREINF,C,SREI INFRASTRUCTURE FINANCE LI,2.17,1,523756,0,0,0,0,SREINFRA,SREI INFRASTRUCTURE FINANCE LI,,,,,,,,,,,1.97,10,INE872A01014,5.67,1.87,162.22,1.87,,,,SREINFRA
530037,SREJAY,C,SPARKLE GOLD ROCK LIMITED,109.45,1,530037,0,0,0,0,SPARKLEGR,SPARKLE GOLD ROCK LIMITED,,,,,,,,,,,99.05,10,INE618F01010,110.25,13.28,110.25,1.5,,,,SPARKLEGR
535601,SRELIM,DR,SREELEATHERS LIMITED,295.2,1,535601,0,0,0,0,SREEL,SREELEATHERS LIMITED,,,,,,,,,,,196.8,10,INE099F01013,336.35,211.3,435.95,87.1,,,,SREEL
934876,SREN04,DR,SREI INF SR-3 10.3% NCD 05NV19,1200.01,1,934876,0,0,0,0,1030SREIC,SREI INF SR-3 10.3% NCD 05NV19,,,,,,,,,,,800.01,1000,INE872A07QX9,1010,810,1114.05,605,,,,1030SREIC
934880,SREN07,DR,SREI INF SR-I 10.35 NCD 06MY16,1234.8,1,934880,0,0,0,0,1035SREI16,SREI INF SR-I 10.35 NCD 06MY16,,,,,,,,,,,823.2,1000,INE872A07RF4,1049,946.13,1200,778,,,,1035SREI16
934881,SREN08,DR,SREI INF SR-2 10.75 NCD 06MY16,1290,1,934881,0,0,0,0,1075SREI16,SREI INF SR-2 10.75 NCD 06MY16,,,,,,,,,,,860,1000,INE872A07RI8,1075,903,1075,801,,,,1075SREI16
934882,SREN09,DR,SREI INF SR-3 NCD 06MY16,1600.8,1,934882,0,0,0,0,SREI2016III,SREI INF SR-3 NCD 06MY16,,,,,,,,,,,1067.2,1000,INE872A07RJ6,1370,1120.11,1370,801,,,,SREI2016III
934883,SREN10,DR,SREI INF SR-4 11% NCD 06MY18,1311.6,1,934883,0,0,0,0,11SREI18IV,SREI INF SR-4 11% NCD 06MY18,,,,,,,,,,,874.4,1000,INE872A07RH0,1094,1000,1099,810,,,,11SREI18IV
934884,SREN11,DR,SREI INF CUMM SR-5 NCD 06MY18,1980.88,1,934884,0,0,0,0,SREI2016V,SREI INF CUMM SR-5 NCD 06MY18,,,,,,,,,,,1320.6,1000,INE872A07RK4,1660,1578,1660,801,,,,SREI2016V
934885,SREN12,DR,SREI INF CUMM SR-6 NCD 06NV19,2316,1,934885,0,0,0,0,SREI2019VI,SREI INF CUMM SR-6 NCD 06NV19,,,,,,,,,,,1544,1000,INE872A07RL2,1940,1575,1940,920,,,,SREI2019VI
934902,SREN13,DR,SREI INF SR-I 10.75 NCD 26SP16,1224,1,934902,0,0,0,0,1075SIFL16,SREI INF SR-I 10.75 NCD 26SP16,,,,,,,,,,,816,1000,INE872A07RR9,1020,1020,1020,1020,,,,1075SIFL16
934903,SREN14,DR,SREI INF SR-I 10.9% NCD 26SP16,1200,1,934903,0,0,0,0,1090SIFL16,SREI INF SR-I 10.9% NCD 26SP16,,,,,,,,,,,800,1000,INE872A07RS7,0,0,0,0,,,,1090SIFL16
934904,SREN15,DR,SREI INF SR-I 11.5% NCD 26SP16,1321.8,1,934904,0,0,0,0,1150SIFL16,SREI INF SR-I 11.5% NCD 26SP16,,,,,,,,,,,881.2,1000,INE872A07RT5,1106,983.1,1199.8,823,,,,1150SIFL16
934905,SREN16,DR,SREI INF SR-2 NCD 26SP16,1512,1,934905,0,0,0,0,0SIFL16,SREI INF SR-2 NCD 26SP16,,,,,,,,,,,1008,1000,INE872A07RU3,1372.9,1031,1372.9,770,,,,0SIFL16
934906,SREN17,DR,SREI INF SR-3 11.16 NCD 26SP18,1191.61,1,934906,0,0,0,0,1116SIFL18,SREI INF SR-3 11.16 NCD 26SP18,,,,,,,,,,,794.41,1000,INE872A07RX7,1080,961.01,1110.1,900,,,,1116SIFL18
934907,SREN18,DR,SREI INF SR-4 10.85 NCD 26SP18,1200,1,934907,0,0,0,0,1085SIFL18,SREI INF SR-4 10.85 NCD 26SP18,,,,,,,,,,,800,1000,INE872A07RY5,0,0,0,0,,,,1085SIFL18
934908,SREN19,DR,SREI INF SR-4 11% NCD 26SP18,1320,1,934908,0,0,0,0,1100SIFL18,SREI INF SR-4 11% NCD 26SP18,,,,,,,,,,,880,1000,INE872A07RZ2,1100,1100,1100,1100,,,,1100SIFL18
934909,SREN20,DR,SREI INF SR-4 11.75 NCD 26SP18,1321.2,1,934909,0,0,0,0,1175SIFL18,SREI INF SR-4 11.75 NCD 26SP18,,,,,,,,,,,880.8,1000,INE872A07SA3,1107,1001.1,1149,828,,,,1175SIFL18
934910,SREN21,DR,SREI INF CUMM SR-5 NCD 26DC19,2352,1,934910,0,0,0,0,0SIFL18,SREI INF CUMM SR-5 NCD 26DC19,,,,,,,,,,,1568,1000,INE872A07SB1,1965,1512,1965,805,,,,0SIFL18
934966,SREN22,DR,SREI INF SR1 11 LOA11FB16 FV1K,1200,1,934966,0,0,0,0,11SREI16A,SREI INF SR1 11 LOA11FB16 FV1K,,,,,,,,,,,800,1000,INE872A07SF2,0,0,0,0,,,,11SREI16A
934967,SREN23,DR,SREI INF SR1 11.25 11FB16 FV1K,1278,1,934967,0,0,0,0,1125SREI16B,SREI INF SR1 11.25 11FB16 FV1K,,,,,,,,,,,852,1000,INE872A07SG0,1099.99,970,1099.99,960,,,,1125SREI16B
934968,SREN24,DR,SREI INF SR-II LOA 11FB16 FV1K,1200,1,934968,0,0,0,0,0SREI2016C,SREI INF SR-II LOA 11FB16 FV1K,,,,,,,,,,,800,1000,INE872A07SH8,0,0,0,0,,,,0SREI2016C
934969,SREN25,DR,SREI INF SR-II LOA 11FB16 FV1K,1465.2,1,934969,0,0,0,0,0SREI2016D,SREI INF SR-II LOA 11FB16 FV1K,,,,,,,,,,,976.8,1000,INE872A07SI6,1221,1055,1221,975,,,,0SREI2016D
934970,SREN26,DR,SREI INF SR3 11.25 11FB17 FV1K,1200,1,934970,0,0,0,0,1125SREI17E,SREI INF SR3 11.25 11FB17 FV1K,,,,,,,,,,,800,1000,INE872A07SJ4,0,0,0,0,,,,1125SREI17E
934971,SREN27,DR,SREI INF SR3 11.5 11FB17 FV1K,1272,1,934971,0,0,0,0,115SREI17F,SREI INF SR3 11.5 11FB17 FV1K,,,,,,,,,,,848,1000,INE872A07SK2,1109,972,1109,841,,,,115SREI17F
934972,SREN28,DR,SREI INF SR-IV LOA 11FB17 FV1K,1622.32,1,934972,0,0,0,0,0SREI17G,SREI INF SR-IV LOA 11FB17 FV1K,,,,,,,,,,,1081.56,1000,INE872A07SM8,1352,1192.11,1352,953,,,,0SREI17G
934973,SREN29,DR,SREI INF SR5 11.55 11FB19 FV1K,1234.81,1,934973,0,0,0,0,115SREI19H,SREI INF SR5 11.55 11FB19 FV1K,,,,,,,,,,,823.21,1000,INE872A07SN6,1029.01,1029.01,1050,1000,,,,115SREI19H
934974,SREN30,DR,SREI INF SR5 11.75 11FB19 FV1K,1320,1,934974,0,0,0,0,1175SREI19I,SREI INF SR5 11.75 11FB19 FV1K,,,,,,,,,,,880,1000,INE872A07SO4,1117.5,1024,1140,975,,,,1175SREI19I
934975,SREN31,DR,SREI INF SR6 10.94 11FB19 FV1K,1176,1,934975,0,0,0,0,1094SREI19J,SREI INF SR6 10.94 11FB19 FV1K,,,,,,,,,,,784,1000,INE872A07SP1,980,980,980,980,,,,1094SREI19J
934976,SREN32,DR,SREI INF SR6 11.16 11FB19 FV1K,1212,1,934976,0,0,0,0,1116SREI19K,SREI INF SR6 11.16 11FB19 FV1K,,,,,,,,,,,808,1000,INE872A07SQ9,1020,805,1089,805,,,,1116SREI19K
934977,SREN33,DR,SREI INF SR7 RR LOA11FB19 FV1K,1338,1,934977,0,0,0,0,125SREI19L,SREI INF SR7 RR LOA11FB19 FV1K,,,,,,,,,,,892,1000,INE872A07SS5,1115,1000,1115,890,,,,125SREI19L
935068,SREN34,DR,SREI INF S1 CT3 11.4 28MY17,1205.98,1,935068,0,0,0,0,1140SREI17A,SREI INF S1 CT3 11.4 28MY17,,,,,,,,,,,804,1000,INE872A07ST3,1050,990,1100,805,,,,1140SREI17A
935070,SREN35,DR,SREI INF S2 CT3 12 28MY17,1201.29,1,935070,0,0,0,0,1200SREI17,SREI INF S2 CT3 12 28MY17,,,,,,,,,,,800.87,1000,INE872A07SU1,1108,1000,1144,951,,,,1200SREI17
935072,SREN36,DR,SREI INF S3 CT3 28MY17,1648.8,1,935072,0,0,0,0,0SREI17H,SREI INF S3 CT3 28MY17,,,,,,,,,,,1099.2,1000,INE872A07SV9,1399,1220,1399,955.01,,,,0SREI17H
935074,SREN37,DR,SREI INF S4 CT3 11.4 28MY19,1200,1,935074,0,0,0,0,1140SREI19,SREI INF S4 CT3 11.4 28MY19,,,,,,,,,,,800,1000,INE872A07SW7,1099,935,1363,801,,,,1140SREI19
935076,SREN38,DR,SREI INF S5 CT1&2 11.5 28MY19,1200,1,935076,0,0,0,0,1150SREI19A,SREI INF S5 CT1&2 11.5 28MY19,,,,,,,,,,,800,1000,INE872A07SX5,0,0,0,0,,,,1150SREI19A
935078,SREN39,DR,SREI INF S5 CT3 12 28MY19,1212,1,935078,0,0,0,0,1200SREI19,SREI INF S5 CT3 12 28MY19,,,,,,,,,,,808,1000,INE872A07SY3,1095,1000,1165.1,960,,,,1200SREI19
935080,SREN40,DR,SREI INF S6 CT3 28MY19,2089.2,1,935080,0,0,0,0,0SREI19,SREI INF S6 CT3 28MY19,,,,,,,,,,,1392.8,1000,INE872A07SZ0,1998,1518.2,1998,950.05,,,,0SREI19
935082,SREN41,DR,SREI INF S1 CT1&2 10.7 28MY17,1200,1,935082,0,0,0,0,1070SREI17,SREI INF S1 CT1&2 10.7 28MY17,,,,,,,,,,,800,1000,INE872A07TA1,0,0,0,0,,,,1070SREI17
935084,SREN42,DR,SREI INF S2 CT1&2 11.25 28MY17,1200,1,935084,0,0,0,0,1125SREI17,SREI INF S2 CT1&2 11.25 28MY17,,,,,,,,,,,800,1000,INE872A07TB9,0,0,0,0,,,,1125SREI17
935086,SREN43,DR,SREI INF S4 CT1&2 10.95 28MY19,1200,1,935086,0,0,0,0,1095SREI19,SREI INF S4 CT1&2 10.95 28MY19,,,,,,,,,,,800,1000,INE872A07TC7,0,0,0,0,,,,1095SREI19
935278,SREN44,DR,SREI INFRA S1 10.75 LOA 12NV16,1243.22,1,935278,0,0,0,0,1075SREI16A,SREI INFRA S1 10.75 LOA 12NV16,,,,,,,,,,,828.82,1000,INE872A07TH6,1129,930,1129,805.11,,,,1075SREI16A
935280,SREN45,DR,SREI INFRA S2 LOA 12NV16,1440,1,935280,0,0,0,0,0SREI16B,SREI INFRA S2 LOA 12NV16,,,,,,,,,,,960,1000,INE872A07TI4,1200,1018.4,1200,990,,,,0SREI16B
935282,SREN46,DR,SREI INFRA S3 10.5 LOA 12NV17,1200,1,935282,0,0,0,0,105SREI17C,SREI INFRA S3 10.5 LOA 12NV17,,,,,,,,,,,800,1000,INE872A07TJ2,1030,990,1129,841,,,,105SREI17C
935284,SREN47,DR,SREI INFRA S4 11 LOA 12NV17,1260,1,935284,0,0,0,0,11SREI17D,SREI INFRA S4 11 LOA 12NV17,,,,,,,,,,,840,1000,INE872A07TK0,1117.05,993,1117.05,880,,,,11SREI17D
935286,SREN48,DR,SREI INFRA S5 LOA 12NV17,1644,1,935286,0,0,0,0,0SREI17E,SREI INFRA S5 LOA 12NV17,,,,,,,,,,,1096,1000,INE872A07TL8,1370,1188,1370,949,,,,0SREI17E
935288,SREN49,DR,SREI INFRA S6 10.72 LOA 12NV19,1166.4,1,935288,0,0,0,0,1072SREI19F,SREI INFRA S6 10.72 LOA 12NV19,,,,,,,,,,,777.6,1000,INE872A07TM6,1005,855,1135,855,,,,1072SREI19F
935290,SREN50,DR,SREI INFRA S7 11.25 LOA 12NV19,1236.34,1,935290,0,0,0,0,1125SREI19G,SREI INFRA S7 11.25 LOA 12NV19,,,,,,,,,,,824.24,1000,INE872A07TN4,1065,922,1145,850,,,,1125SREI19G
935292,SREN51,DR,SREI INFRA S8 LOA 12NV19,2034,1,935292,0,0,0,0,0SREI19H,SREI INFRA S8 LOA 12NV19,,,,,,,,,,,1356,1000,INE872A07TO2,1695,1400,1695,1000,,,,0SREI19H
935437,SREN52,DR,SREI  SR1 9.75 11MY18 FV1000,1195.2,1,935437,0,0,0,0,975SEFL18A,SREI  SR1 9.75 11MY18 FV1000,,,,,,,,,,,796.8,1000,INE881J07DQ3,1080.6,982,1080.6,910,,,,975SEFL18A
935439,SREN53,DR,SREI  SR2 10.2 11MY18 FV1000,1202.4,1,935439,0,0,0,0,102SEFL18B,SREI  SR2 10.2 11MY18 FV1000,,,,,,,,,,,801.6,1000,INE881J07DO8,1085,985,1085,961.01,,,,102SEFL18B
935441,SREN54,DR,SREI  SR3 11MY18 FV1000,1584,1,935441,0,0,0,0,0SEFL2018C,SREI  SR3 11MY18 FV1000,,,,,,,,,,,1056,1000,INE881J07DR1,1325,1210,1325,900,,,,0SEFL2018C
935443,SREN55,DR,SREI  SR4 9.75 11AG18 FV1000,1200,1,935443,0,0,0,0,975SEFL18D,SREI  SR4 9.75 11AG18 FV1000,,,,,,,,,,,800,1000,INE881J07DS9,1012,981,1012,930,,,,975SEFL18D
935445,SREN56,DR,SREI  SR5 10.2 11AG18 FV1000,1200,1,935445,0,0,0,0,102SEFL18E,SREI  SR5 10.2 11AG18 FV1000,,,,,,,,,,,800,1000,INE881J07DT7,1125.05,978,1125.05,978,,,,102SEFL18E
935447,SREN57,DR,SREI  SR6 11AG18 FV1000,1615.2,1,935447,0,0,0,0,0SEFL2018F,SREI  SR6 11AG18 FV1000,,,,,,,,,,,1076.8,1000,INE881J07DU5,1350,1247,1350,1020,,,,0SEFL2018F
935449,SREN58,DR,SREI  SR7 9.75 11MY20 FV1000,1184.4,1,935449,0,0,0,0,975SEFL20G,SREI  SR7 9.75 11MY20 FV1000,,,,,,,,,,,789.6,1000,INE881J07DV3,1000,800,1035,800,,,,975SEFL20G
935451,SREN59,DR,SREI  SR8 10.25 11MY20 FV1000,1204.8,1,935451,0,0,0,0,1025SEFL20H,SREI  SR8 10.25 11MY20 FV1000,,,,,,,,,,,803.2,1000,INE881J07DW1,1085,728,1165,728,,,,1025SEFL20H
935453,SREN60,DR,SREI  SR9 10.25 11MY22 FV1000,288.01,1,935453,0,0,0,0,1025SEFL22I,SREI  SR9 10.25 11MY22 FV1000,,,,,,,,,,,192.01,1000,INE881J07DX9,435,204,1150,204,,,,1025SEFL22I
935455,SREN61,DR,SREI SR-I 10 28OT18 FVRS1000,1199.97,1,935455,0,0,0,0,10SREI18,SREI SR-I 10 28OT18 FVRS1000,,,,,,,,,,,799.99,1000,INE872A07TQ7,1020,910,1100,910,,,,10SREI18
935457,SREN62,DR,SREI SR-II 10.5 28OT18 FV1000,1200,1,935457,0,0,0,0,1050SREI18,SREI SR-II 10.5 28OT18 FV1000,,,,,,,,,,,800,1000,INE872A07TR5,1092,968,1094,956.01,,,,1050SREI18
935459,SREN63,DR,SREI SR-III 28OT18 FVRS1000,1512,1,935459,0,0,0,0,ZCSREI18,SREI SR-III 28OT18 FVRS1000,,,,,,,,,,,1008,1000,INE872A07TS3,1370,1224,1370,895,,,,ZCSREI18
935461,SREN64,DR,SEFL SR-IV 10.25 28JL20 FV1000,1179.81,1,935461,0,0,0,0,1025SEFL20,SEFL SR-IV 10.25 28JL20 FV1000,,,,,,,,,,,786.55,1000,INE872A07TT1,1011.5,752,1140,752,,,,1025SEFL20
935463,SREN65,DR,SEFL SR-V 10.75 28JL20 FV1000,1209.38,1,935463,0,0,0,0,1075SEFL20,SEFL SR-V 10.75 28JL20 FV1000,,,,,,,,,,,806.26,1000,INE872A07TU9,1089,715,1188.89,715,,,,1075SEFL20
935465,SREN66,DR,SEFL SR-VI 28JL20 FVRS1000,1944,1,935465,0,0,0,0,ZCSEFL20,SEFL SR-VI 28JL20 FVRS1000,,,,,,,,,,,1296,1000,INE872A07TV7,1655.6,1250.02,1655.6,815,,,,ZCSEFL20
935888,SREN67,DR,SREI SRI LOA 10NV17 FV1K,1307.97,1,935888,0,0,0,0,0SIFL17,SREI SRI LOA 10NV17 FV1K,,,,,,,,,,,871.99,1000,INE872A07TX3,1090,925,1090,925,,,,0SIFL17
935890,SREN68,DR,SREI SRII 9.35 LOA 06OT19 FV1K,1173.6,1,935890,0,0,0,0,935SIFL19,SREI SRII 9.35 LOA 06OT19 FV1K,,,,,,,,,,,782.4,1000,INE872A07TY1,1000,750,1025,750,,,,935SIFL19
935892,SREN69,DR,SREI SRIII 9.75 LOA 06OT19 1K,1223.98,1,935892,0,0,0,0,975SIFL19,SREI SRIII 9.75 LOA 06OT19 1K,,,,,,,,,,,816,1000,INE872A07TW5,1050,901,1073,901,,,,975SIFL19
935894,SREN70,DR,SREI SRIV LOA 06OT19 FV1K,1548,1,935894,0,0,0,0,0SIFL19,SREI SRIV LOA 06OT19 FV1K,,,,,,,,,,,1032,1000,INE872A07TZ8,1522,1011.25,1522,995,,,,0SIFL19
