"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"2405","OPTCUR","EURINR","OPTION","26-Sep-2025",87.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",11.36,13.285,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",10.63,"EURINR"
"2473","OPTCUR","EURINR","OPTION","26-Sep-2025",91.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",7.88,9.705,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.195,"EURINR"
"2478","OPTCUR","EURINR","OPTION","26-Sep-2025",91.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.135,0.28,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3375,"EURINR"
"2586","OPTCUR","EURINR","OPTION","26-Sep-2025",95.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.5425,0.9525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.1225,"EURINR"
"2713","OPTCUR","EURINR","OPTION","26-Sep-2025",99.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.5575,2.3875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.73,"EURINR"
"3514","OPTCUR","GBPINR","OPTION","26-Sep-2025",106.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.205,0.41,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3325,"GBPINR"
"3568","OPTCUR","GBPINR","OPTION","26-Sep-2025",107.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.8075,8.7375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.165,"GBPINR"
"3659","OPTCUR","GBPINR","OPTION","26-Sep-2025",110.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.9275,6.6425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.22,"GBPINR"
"3749","OPTCUR","GBPINR","OPTION","26-Sep-2025",114.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.72,4,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.91,"GBPINR"
"3758","OPTCUR","GBPINR","OPTION","26-Sep-2025",115.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.2675,3.4225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.4275,"GBPINR"
